m,b,x,pp99,adj,v,s,l,d,p,h,appr_h,ar,accuracy,cs,drain
8,404440,0,192.24,5622,Pantsu's Another,139525,107,5.63212,266246,96591,400079,9.2,7.5,4,6
72,1309271,0,188.99,6011,Hard,616482,144,3.70272,59877,75308,421385,7.5,5,3.5,5
0,4249815,0,192.67,5622,Ayesha's Expert,2037278,183,5.42872,3172,25880,470817,9.2,8.5,4,5
0,4773217,0,190.07,5622,O K U's Expert,1298515,146,5.39322,2934,17148,479571,9.2,8.8,3.8,5.3
0,2042992,0,187.52,6011,Flames,975615,89,5.38193,34794,63317,433239,9.2,9,4.2,5
8,5285388,0,194.83,6253,Bujinn's Expert,2424794,35,5.29686,2319,1216,495480,9.1,8.2,3.6,5
0,5023887,0,193.16,5622,EXPERTO DE LDNZ,2333266,131,5.50914,1572,9639,487055,9.2,9,3.6,5.2
8,1053415,0,187.89,6011,Extra: Kise,493273,87,6.01309,102067,86554,410150,9,9,4,6
0,3778550,0,178.19,6011,lunatic,1839749,236,5.71846,13818,31172,465570,9.4,8.8,4.6,4.8
0,5052047,0,190.19,5622,Astronic's Insane,2348388,302,5.02755,16644,10745,485998,9,8,3.6,5
64,191271,0,192.59,5622,Insane,65138,84,3.86556,15496,107495,378784,8,7,4,6
16,4791388,0,191.02,5622,Fuxi's Insane,2252729,56,4.62173,72462,16080,480592,9,8,3.5,4.5
16,1596105,0,184.15,6659,Irohas' Insane,758344,97,4.6772,184068,73508,423169,9,8,4.1,5
8,1572198,0,192.51,5622,Extra,745838,106,5.5085,74736,73753,422976,9.2,8.8,4.2,6
0,2687337,0,187.4,6011,Dance,1294231,156,5.16833,16757,48637,448067,9.3,8.6,4.5,6
0,722448,0,186.51,6011,ktgster's Insane,325158,79,5.48844,130360,96203,400560,9,8.4,5,5.8
0,1061235,0,179.65,6659,Extra,498438,233,5.78066,16150,49605,447132,9.5,8.7,4.1,5.9
64,505083,0,184.55,6011,Insane,163330,81,4.10152,98783,104065,392606,8,6,4,7
8,3423840,0,195.62,6253,banter's Insane,1582234,242,4.93019,13559,39107,457629,9,8,4,4.5
8,3133951,0,190.13,5622,I don't understand.,1532422,233,5.15191,33225,42791,453879,9,8,4,5
72,581795,0,185.03,6011,Setz's Hard,249939,248,3.74995,200746,101121,395560,7.7,6.5,4,5
8,836269,0,197.76,6253,Insane,382413,131,5.32793,31965,92290,404408,9,7,4,7
72,232720,0,195.7,6253,maaagic ga Konna ni Kawaii Wake ga Nai,84458,86,3.68911,199082,107493,380656,8,7,4,7
8,1369821,0,195.81,6253,Insane,646524,87,5.13718,17928,78864,417934,9,8,4,6
8,1754395,0,191.12,5622,Insane,836856,262,5.05622,48519,67876,429026,9,8,3.7,5
8,539263,0,190.02,5622,Tesla's Collab Insane,219929,114,5.07016,18049,88889,407801,9,7.5,4,7
0,460656,0,192.68,5622,Clyine's Extra,190486,89,5.35037,84901,104019,392652,9,8,4,7
8,4794238,0,190.14,5622,-AzuMi's EXPERT,2253247,31,5.39668,169998,13939,482736,9.2,9,3.6,4.8
16,1968445,0,178.95,6011,Extra,942642,88,5.58173,508392,63949,433032,9.2,9,4,5.2
0,5238641,0,183.23,6659,Extra,2412277,141,5.93815,4478,3620,493172,9.3,9,4,4.5
8,4743693,0,190.01,5622,Another,2194883,195,5.68478,6790,13104,483562,9.2,8.4,4,5
0,1808437,0,193.14,5622,Lasse's Insane,842981,202,5.44685,35055,67283,429412,9,8,4,6
0,3146245,0,192.72,5622,Picky Habits,1538879,125,5.34636,19048,38654,458744,9,8.5,5,6
0,2988167,0,175.6,6011,Hardcore,1453481,123,6.57012,2601,15728,480982,9.3,8.7,4,5
0,156675,0,190.8,5622,Insane,51052,112,5.42693,30043,107493,372566,8,7,4,7
0,3546768,0,188.53,6011,Insane,1733822,256,4.95263,4140,35236,461437,9,8,3.8,4.5
8,1039312,0,187.86,6011,Insane,487497,272,5.01799,1722,10281,486398,9,8,4,7
8,4055401,0,185.43,6011,Breeze,1957515,111,5.34022,15632,27102,469568,9.2,8,4,6
8,5226737,0,188.15,6011,Frontline Elegance,2408041,97,5.35138,4782,9202,487496,9,8.5,4,5
8,5123699,0,182.14,6659,1000000 Subscribers to Unlock,2353458,121,5.59307,7162,10632,485967,9.1,8.5,4,5
0,5136969,0,181.39,6659,Empty//,2377655,297,5.55484,3116,8275,488443,9.2,9,3.9,5.5
72,5297776,0,187.13,6011,Hard,2431772,163,3.27462,25882,8315,488355,8,6.5,4,4
72,1704260,0,186.17,6011,SETO'S HARD,812308,82,3.63429,313893,67187,429462,8,7,4,5
72,2051023,0,187.44,6011,Hard,980047,107,3.55201,8046,62749,433933,7.5,5,3.3,4
0,3401538,0,176.92,6011,Extra Stage,1666067,77,6.08347,10567,38687,458121,9.4,8.8,4.2,5.6
0,4812092,0,199.73,4702,Another,2260078,111,5.44979,5725,13894,482778,9.2,8.5,4,6
0,4215762,0,192.3,5622,sayuka's lovely expert,2023926,102,5.43645,6722,17085,479586,9.2,9,3.8,5
0,4791872,0,191.67,5622,Tylerderp's Expert,2252701,90,5.39798,6412,15990,480632,9.2,8.7,3.6,5.5
0,818597,0,183.91,6659,Lunatic Collab,347719,343,5.30547,60627,92910,403781,9,8.2,4,6
64,2577280,0,185.69,6011,Light's Hard,1238759,250,3.74694,62182,50263,446454,7.5,7,4,4
72,742346,0,172.61,7067,Gaia's Insane,335356,88,4.23975,24831,96364,400331,8.7,8,4,7
72,783650,0,174.42,7067,Gaia's Insane,355195,85,4.16946,25722,92067,404603,8.7,7,4,6.5
72,4397054,0,188.6,6011,Insane,2096745,109,3.62018,6592,23396,473279,8,7,4,6
8,4607959,0,187.4,6011,Fycho's Futsuu ni Yabai Extra,2152471,83,5.51813,6474,19439,477241,9.2,9,4,5
8,4210439,0,185.58,6011,Yogurkk's Nightmare,2007277,110,5.65005,2098,26554,470345,9,8,4,6
0,1836310,0,182.18,6659,Onlybiscuit's Extra,877973,87,5.38023,21078,67214,429554,9.2,9.2,4,5
0,5285388,0,193.36,5622,Bujinn's Expert,2424794,35,5.29686,2319,1216,495480,9.1,8.2,3.6,5
0,4337523,0,188.38,6011,Aurorance's Expert,2069873,85,5.34192,27679,25137,471737,9.2,8.5,4,5
64,676109,0,183.81,6659,DavidEd's Insane,300360,82,3.98546,148612,98376,398295,8.5,7,4,7
0,3392036,0,184.04,6659,Pride,1661612,156,6.55451,1502,10498,486138,9.4,9,4,6
0,2660175,0,184.64,6011,coco's Expert,1146723,230,5.8259,10326,49505,447130,9.3,8.6,4.1,6
0,1639315,0,187.03,6011,Hollow,780372,90,5.69312,34767,58913,437757,9.5,8.5,4,7
8,2759615,0,183.37,6659,Lunatic,1317849,288,5.46242,7007,49076,447613,9,8,4,5
64,268080,0,175.08,6011,Another,101123,155,4.3483,110888,107493,386074,8,7,4,7
0,858746,0,189.84,5622,FG204,394592,104,5.39336,63121,90801,405873,9.1,8.6,4.2,6.5
0,4516838,0,191.37,5622,PandaHero's Extra,2144713,165,5.31782,948,15113,481844,8,7,4,6
0,4036692,0,179.37,6011,im cute's spawcial,1949232,110,5.98413,2970,14095,482579,8,9.5,4,6.5
64,3886360,0,184.64,6011,Hard,1886706,96,3.80985,3745,32356,464327,8,7,3.6,4
72,4571598,0,192.39,5622,Hard,2166472,227,3.35742,9534,20331,476347,7.5,6,3.5,4
64,947478,0,177.81,6011,Kyubey's Insane,205107,178,4.46166,48809,87503,409237,8.5,7,4,6
0,4630419,0,187.67,6011,Blooming,2189266,121,5.40029,6016,14729,481945,9.2,9,4,6
0,361263,0,193.44,5622,Insane,145685,269,5.4324,64541,107493,388757,9,8,4,7
0,2257469,0,182.78,6659,Trustlfj's Lunatic,1034179,359,5.27265,57798,56081,440761,9,8,4,5
66,1180209,0,181.77,6659,Halation,557832,29,4.09798,519291,82733,413941,8.5,7,4,7
8,5468020,0,189.54,5622,Kumocha's Expert,2488678,35,5.44586,36779,3762,493060,9.3,9,3.2,4.5
0,2603745,0,176.05,6011,H2SO4,1252844,126,5.93469,22169,44760,451946,9.4,9,3.5,5
8,936442,0,186.3,6011,Soup Tabetai,391701,69,4.9587,29079,90386,406284,9,8,4,7
0,4602473,0,182.15,6659,Happiness,2179135,203,5.09166,6128,19345,477449,9,8.5,4,5.5
0,5135721,0,186.32,6011,Uruha's Extra,1257537,186,5.74135,1869,3693,492978,9.2,8.5,3.8,4
8,3735218,0,184.09,6659,rei's extra,1819157,234,5.1724,10052,34918,461774,9.2,8.5,3.8,5
8,3736781,0,180.8,6659,pishi's Extra,1818185,159,5.37799,8182,35202,461474,9.2,8.6,4.2,6
0,603591,0,177.09,6011,Camouflage,264819,153,5.49623,26100,100565,396105,9,8,4,7
0,1184222,0,172.9,7067,Karen's Insane,559978,74,5.2441,57293,82582,414088,9,8,4,6
0,609853,0,184,6659,oko's Another,237515,116,5.25019,28000,81708,415017,9,8,4.8,7
0,4916279,0,187.69,6011,BadGames' Extra,2299028,82,5.37867,4393,11022,485687,9.1,8.5,3.8,5.5
8,1288675,0,181.95,6659,Moecho's Manga,602861,88,5.09752,111519,78386,418419,9.2,9,4.2,6
24,1002298,0,189.81,5622,Let's show them A r M i N's Light Insane stance.,468614,63,4.30655,43688,79421,417275,9,8,4,5
0,2259739,0,174.25,7067,the dreams of a midwestern teenager,1080104,303,5.60977,72111,50942,445759,9.4,8.5,4.2,6
0,2758963,0,183.29,6659,Insane,1314891,260,4.8653,34652,48592,448741,9,8,3.8,5
0,2274904,0,184.81,6011,Lucid,1087898,227,5.06294,22779,57545,439142,9,8,4,6
0,1129824,0,182.83,6659,Extra,533298,124,5.41762,28638,54368,442309,9,8.5,4,6
64,348705,0,192.19,5622,Hard,139605,221,4.16696,47141,107493,386391,8,7,4,7
64,166624,0,190.25,5622,Insane,54839,88,3.98597,514806,107493,373609,8,7,4,7
0,1853007,0,185.87,6011,Minorsonek's Expert,886402,96,5.7698,24120,66953,429675,9,8.6,4,5
64,179816,0,175.9,6011,Hinsvar's EXTRA STYLE,59000,132,4.60941,14079,107494,376550,8,8,5,8
64,471828,0,179.22,6011,Hard,111738,166,3.8719,56714,104139,392532,8,6,4,6
8,2133744,0,186.52,6011,Lasse's Extra,1019207,33,5.67837,79560,61337,435333,9.5,8.4,4,5
8,2410949,0,182.26,6659,mnyui's Extra,1155295,88,5.17825,292473,54948,441723,9.2,9,3.6,5
0,4929439,0,179.23,6011,Haka no Mirai's Name,2305191,106,5.56141,3797,9954,486839,9.3,9.1,3.6,5
8,5504913,0,178.54,6011,Mystery Adventure!,2501931,87,5.60327,4483,4339,492558,9,8,4,5
8,1280898,0,180.43,6659,Delight,606278,109,5.09778,26319,80591,416097,9,8,4.3,7
0,1514696,0,183.77,6659,Delis' Insane,716249,218,5.09763,16578,75235,421492,9,8,4,6
8,2890650,0,184.53,6011,Insane,1400373,85,5.05144,6107,46396,450450,9,8,4,6
16,575205,0,184.99,6011,PlainAsia,250309,211,4.83716,71143,101024,395656,8,7,4,6
0,2707569,0,184.47,6659,Expert,1305930,127,5.45618,31970,43816,453162,9.3,8.5,4,5.2
72,3298211,0,176.36,6011,Hinae's Hard,1581056,231,3.75092,20518,40777,456147,8,6.5,3.5,5
8,2401868,0,180.51,6659,Extra,1150628,87,5.23333,157257,55606,441075,9.2,8.4,4,6
8,4181759,0,182.84,6659,Setu's Insane,1957515,111,4.89466,8638,27102,469568,9,8,4,5
64,4976069,0,182.38,6659,KPMY's Insane,2320142,94,3.80109,6894,12418,484247,8,7.5,3.8,5
64,2885482,0,175.36,6011,Insane,1398443,128,3.78748,238358,46338,450208,8.4,7.6,4,4.6
64,122363,0,179.6,6659,Insane,38191,88,3.92053,93794,107493,366526,8,7,4,8
0,4551997,0,180.56,6659,Akitoshi's INSANE,2154215,233,5.13314,6779,18914,477757,9,8,3.8,5
64,3890194,0,184.25,6659,Hard,1888909,92,3.90584,16203,31420,465281,8,6,3.5,4.5
72,3947917,0,179.9,6659,pishi's insane,1913761,93,3.76621,5721,31840,464831,8,7,4,4.5
0,1787963,0,174.09,7067,Lunatic,855751,187,5.74883,12060,64938,431927,9,8,4,6
0,2200172,0,186.44,6011,Extra,1052821,195,5.56792,37786,52848,444037,9.2,9,3.8,5.2
8,399055,0,180.33,6659,Hinsvar's Insane,160145,211,5.13941,134746,107182,389489,9,7,4,6
64,183207,0,182.95,6659,Hard,61482,174,3.5736,46510,107493,376937,8,7,4,6
64,726187,0,173.96,7067,Insane,327164,113,3.9052,16997,96410,400722,8,8,4,7
0,4285919,0,176.78,6011,dahkjdas' Expert,2046051,278,5.98035,3869,22143,475268,9.3,8.8,4,5
72,4856172,0,173.96,7067,Tylerderp's Insane,2278283,50,4.25277,9913,8482,488210,8.4,7.8,3.6,4.7
0,1704915,0,183.59,6659,Insane,740672,189,5.21495,87435,68232,428442,9,8,4,5.5
0,3795161,0,177.32,6011,Extra,1847155,243,5.91861,1888,31783,464895,9.2,8.3,4,5
0,209990,0,182,6659,Insane,73789,207,5.27009,50807,107493,378984,9,8,4,8
0,5632335,0,170.37,7067,Mimari's Extra,2502997,62,5.92292,9787,2900,493770,9.3,9.1,3.6,5
8,973901,0,180.74,6659,Insane,453678,184,5.15286,22196,89112,407613,9,7.5,4,6.5
8,645436,0,180.41,6659,Insane,285800,87,5.36242,149754,88870,407881,9,8,4,7
64,128406,0,176.7,6011,Sumisola's Lunatic,40166,124,4.11022,19456,107493,369371,8,7,4,8
72,2938015,0,185.3,6011,Collab Hard,1373268,183,3.68087,22607,40118,456653,8,7,3.6,4.5
72,3239119,0,174.29,7067,Vivace,1585863,202,3.61836,137548,41451,455079,8,5,3.8,4
72,1289968,0,172.85,7067,Modem's Hard,570699,87,3.52443,24058,80842,415845,7.5,7,4,6
72,138333,0,183.78,6659,Hellzero's Insane,44135,155,3.47508,84707,107494,370054,8,7,4,7
8,4392155,0,180.13,6659,Akitoshi's Extra,2087611,77,5.57479,7038,22018,474699,9.2,8.5,3.8,6
8,3313173,0,180.61,6659,CELESTiAL DiMENSiON,1622691,285,5.27526,11175,18758,477940,9,8,3.7,5
8,678031,0,182.82,6659,Skystar's Insane,302183,87,5.02983,99260,99097,397597,9,8,4,6
0,2845190,0,174.43,7067,Insane,1332820,174,5.12877,41058,43946,452740,9,7.5,4,5
0,672621,0,181.29,6659,Broccoly's Insane,296185,114,5.23192,20369,97017,399664,9,8,4,7
0,314645,0,173.96,7067,Skystar,122658,88,6.0897,118799,107493,384414,9,8,4,8
8,788625,0,181.83,6659,Millhiore F. Biscotti,358659,287,4.93397,20586,91751,404920,9,8,4,4.4
8,420793,0,178.63,6011,Insane,174231,214,4.65629,108369,105325,391345,9,8,4,6.5
24,1623092,0,171.74,7067,A r M i N's Expert,770300,84,5.06055,1501992,72482,424036,9.3,8.8,4,6
8,1412284,0,171.8,7067,Insane,667449,263,5.22279,2530,42511,454197,9,8,4,6.5
8,570953,0,172.55,7067,<3,248162,343,4.62274,31150,101200,395470,8.7,8,4,5.5
8,1039163,0,171.01,7067,Extra,429436,49,5.28548,120281,85335,411345,9.2,8.6,4,6
0,5218990,0,199.96,4702,KUMOCHA'S INSANE,2405562,198,5.11199,6332,6000,490686,9,7.5,3.8,5
0,2467912,0,186.76,6011,Extra,1183865,84,5.23891,12262,51183,445591,9.3,8,4,5
0,3320808,0,174.42,7067,Expert,1626625,87,5.47023,43738,41378,455297,9.2,8.7,4,5.2
24,1909493,0,178.73,6011,Will Stetson's Insane,906786,87,4.67425,692631,66077,430475,9,8.5,3.6,5
64,4185641,0,185.73,6011,Hard,2011122,80,3.75133,8072,16895,479739,8,6,3.4,4
16,5548099,0,183.29,6659,MISERY,2515822,52,5.11053,53590,2822,493989,9.2,9,3.8,5.4
16,5635007,0,187.49,6011,extra,2530233,48,4.99083,31671,2680,493990,9.1,9,3.3,4.8
8,3078623,0,182.94,6659,Chu's Insane,1429397,200,4.68539,9607,44870,452084,9,8,4.2,5.5
8,804714,0,182.6,6659,Insane,359501,288,4.80811,138631,91591,405079,9,7.5,4,7
8,2241150,0,181.25,6659,Nyantiaz's Insane,1060207,92,4.91026,61125,41924,454709,8.8,7.9,4.2,5.5
8,2490633,0,178.02,6011,Insane,1175013,266,4.77682,7988,49738,446990,8.7,7,4,5.5
8,1368355,0,176.03,6011,Insane,450762,232,4.67254,11681,46409,450266,9,8,4,7
8,4442049,0,181.91,6659,Collab Insane,2115293,75,5.05378,15465,22393,474388,9,8,4.2,5
8,5145461,0,181.21,6659,Gerodrea's Nightcore,2351738,168,4.71591,5149,6351,490397,9,8,4,5
8,5246696,0,175.66,6011,expert,2414617,69,5.03357,89931,8878,487889,9.2,8,4,5
8,4376736,0,168.17,7000,Kyouren's Another,2037388,168,5.22273,18720,23158,473513,8.8,8,4.2,5
24,3136385,0,160.34,6322,kujinn's expert,1516867,43,5.42824,27686,40386,456342,9,8.5,3.5,5.5
0,4910516,0,177.42,6011,Extra,2145697,81,5.63946,3983,13219,483452,9.2,9,3.8,5.5
24,5524481,0,170.7,7067,Smoke's Expert,2463569,52,5.01158,36262,2687,493839,9,8.8,3.8,4.8
8,4916498,0,173.66,7067,FukA's Genius Sisters,2295424,53,5.29166,71872,11871,484827,9.2,9,3.2,4.2
0,1606838,0,180.21,6659,Kisses' Insane,762467,79,5.28949,15264,71514,425118,9,8,4,6
8,1135110,0,176.06,6011,Bread's Insane,518359,186,5.02703,24497,80910,415830,9,7.5,4,5.5
8,394491,0,177.83,6011,lfj's Insane,159527,233,4.83094,123947,100691,395982,9,7.5,4,7
0,309501,0,180.3,6659,Insane,120813,188,5.28749,38688,107493,385597,9,7,4,7
8,2095869,0,169.55,7067,Dreamlike Paradise,1001238,85,5.05153,41589,62301,434349,9.1,8.6,4,5
64,5206555,0,181.6,6659,Insane,2394178,152,3.68823,1145,1796,494902,8.2,7.6,3.8,4.5
0,589569,0,177.19,6011,Battle Ship,257565,88,5.80816,27975,99138,397533,9.3,8,4.5,7.3
0,454385,0,168.77,7000,Lunatic,190847,147,5.28483,51099,93293,403415,9,7,4,7
64,954029,0,177.65,6011,Insane,444079,79,4.3773,62604,72617,424090,9,7.8,4.1,6
16,1700275,0,177.96,6011,Sotarks' Misery,790512,89,5.40172,492003,70104,426570,9.2,9.1,3.8,5.2
16,1824047,0,175.18,6011,Insane,872538,88,5.15698,57411,68056,428616,8.7,7,4,6
16,1176410,0,174.04,7067,Monstrata's Sparkle,547714,135,5.38326,85212,78191,418570,9,8.7,4,5
0,1565293,0,177.21,6011,Insane,730367,107,5.21692,40257,73313,423359,9,7,4,6
64,5405395,0,158.1,5745,Weeder's Insane,2459491,62,4.4513,17670,5800,490875,8.6,8,3.4,4.5
8,1425353,0,175.59,6011,insane,673494,92,5.22565,25182,76534,420283,9.2,8.8,4,6
0,784249,0,162.23,6322,ExtrAA,356357,86,5.79607,52823,95094,401675,9,7.4,4,6
64,4156443,0,150.39,7627,"Aranel's Net, Ded Moroz, pogodi!",1995023,87,4.60598,9827,25824,471193,8.5,8.3,4,5
0,721162,0,176.02,6011,Reminisce,324590,300,5.33737,8457,95607,401681,9,8,4,7
0,1112194,0,173.29,7067,Sotarks' Expert,514507,86,5.39363,40217,79216,417709,9.2,8.2,4.2,6.2
64,4518347,0,174.44,7067,Insane,2145186,86,3.90611,7787,21081,475604,8.8,7.8,4,5.2
0,3173268,0,179.83,6659,GA's Extra,1525052,228,5.64607,9105,42023,454648,9.2,8.5,4,5.5
0,267891,0,172.72,7067,AI's Extra,88911,241,5.25208,35032,102890,393782,9,8,4,7
0,4555122,0,172.14,7067,Traveler,2160147,85,5.35691,4946,20160,476579,9.4,8.5,4.3,5.5
0,714591,0,174.65,6011,Genuine,321203,240,5.02789,55520,79425,417260,9,8,4,6
0,1653145,0,174.07,7067,Tatan's Extra,787672,177,5.2763,90711,71584,425129,9.2,8.5,4,5
72,1612458,0,173.35,7067,Hard,760628,69,3.57861,95823,71713,424934,7.5,5,3.4,4
8,722448,0,165.25,7000,ktgster's Insane,325158,79,5.48844,130360,96203,400560,9,8.4,5,5.8
8,4701529,0,178.12,6011,Pieseu's Extra,2208231,30,5.36452,23987,18280,478416,9.2,8.7,3.8,4.9
0,4611626,0,177.36,6011,Renumi's Extra,2158797,190,5.32053,8016,19070,477612,9,8,4,7
8,4673320,0,178.67,6011,Crissa's Insane,2165268,115,4.8208,52931,17538,479144,9,7.5,4,5
0,5468216,0,172.51,7067,FuMi's Extra,2489622,179,5.28884,6158,5304,491459,9,8.5,3.8,5
72,1502634,0,171.01,7067,Ren's Hard,710329,117,3.52985,340245,74801,421869,8.1,7.1,3.8,5.1
72,1435943,0,171.65,7067,Shiguma's Hard,659328,92,3.48614,479007,72369,424317,8,6,4,5
8,5649804,0,175.56,6011,insane,2499482,69,5.04024,3216,1845,494833,9,8,4,5
72,5088188,0,175.67,6011,Hard,2352872,136,3.50139,59398,11107,485630,8,6,3.6,4
0,435350,0,169.46,7000,Amnesia,172688,221,5.50253,131559,105856,391060,9,8,4,7
0,1608992,0,174.77,6011,Insane,720558,197,5.4514,61272,68316,428255,9,7,4,6
0,473218,0,170.71,7067,Fycho's Insane,184139,79,4.97867,84388,104160,392511,9,8,4,7
64,722291,0,180.98,6659,Jewelry,325141,355,3.66839,16857,93625,403081,8,6.5,4,6
8,234535,0,176.47,6011,Another,84100,55,5.02139,131559,107493,379055,9,8,4,6
72,1596106,0,172.63,7067,Shunao's Hard,758344,97,3.53735,172269,73508,423169,8,6,3.5,5
72,716557,0,172.24,7067,Hard,322076,89,3.64614,101767,98037,398634,8,6,3.8,6
8,2861696,0,170.72,7067,Insane,1377324,211,5.12812,58042,45454,451221,9,8.2,4,5
8,2044890,0,175.49,6011,Insane,967021,192,5.10119,74776,45425,451305,9.1,8,3.8,5
8,4789350,0,171.39,7067,Patchouli-R's Insane,1998171,214,5.0006,4855,15392,481284,9,8,4,5
8,3891356,0,169.68,7067,Surac's Insane,1863866,194,5.11399,87615,32471,464218,9,7.5,3.8,4
8,2258206,0,170.23,7067,piroshki's Insane,1069112,209,5.2415,31221,57525,439008,9,7,4.1,6
0,4972400,0,174.57,6011,Insane,2319961,160,4.91415,6882,13111,483705,9,8,4,5
0,483375,0,173.18,7067,Atm's Insane,167740,97,5.15926,206838,99959,396712,9,8,4,7
0,534541,0,172.87,7067,Insane,229800,215,4.99634,13365,100415,396257,9,7.5,4.2,7
0,808505,0,170.66,7067,Expert,367899,88,5.2566,43609,91852,404847,9,8,4,6.5
72,889980,0,164.09,6322,Hard,409164,154,3.67133,380712,89026,407663,7.5,6.5,4,5
8,2306631,0,166.43,7000,STRIDER'S INSANE,1101254,153,4.67873,5466,49943,446740,9,7,5,5
72,1593729,0,162.99,6322,Ametrin's Hard,750316,112,3.68185,19635,52489,444259,8,6,4,5
72,2823561,0,162.52,6322,Wanpachi's Hard,1355438,90,3.70539,15671,47206,449492,8,6,3.5,5
8,1177545,0,171.17,7067,Insane,556393,83,5.26517,287423,83400,413345,9,8,4,6
8,1668947,0,170.89,7067,Kalibe's Insane,794585,81,5.41005,29880,68322,428347,9,8,4,5
0,1529839,0,164.73,7000,Venix's Extra,715663,76,5.49564,67158,73277,423539,9.2,9,4,5
72,1607642,0,173.3,7067,Crazy,764542,88,3.8529,20385,72468,424195,8,7,4,6
8,2820229,0,168.98,7000,goku vs Kitty's Expert,1335792,86,5.03848,5199,36929,459772,8.9,8,4.1,5
0,465496,0,165.52,7000,Serene,196241,230,5.34921,16363,103866,392804,9,8,4,7
8,2651508,0,172.07,7067,Insane,1253246,104,4.68999,99702,50727,445821,9,8,3.8,4
0,3038097,0,170.46,7067,Eli & Didah's Insane!!,1440165,270,4.91459,14790,44350,452321,9,8,3.5,5
8,4655700,0,168.66,7000,reform's insane,2189917,243,4.94166,1704,18521,478152,9,8,3.8,5
8,4675991,0,166.8,7000,Reform's Expert,2208114,87,5.0425,56754,18621,477958,9.1,8.9,3.6,5
0,2419966,0,166.98,7000,Silky's Expert,1101687,98,5.17712,13599,54608,442066,9.2,8,4,6
8,1746618,0,172.49,7067,Dakini's Insane,778657,200,5.11658,91359,62616,434049,9,8.5,4,5.3
8,529358,0,173.09,7067,Another,225377,111,5.22236,286648,95757,400914,9,7.5,4,6
8,1618983,0,173.2,7067,Narcissu's Insane.,770023,217,5.39178,27981,63011,433760,9,8,4,6
0,4050272,0,169.53,7067,Misirlou,1955553,188,5.9393,6303,13197,483476,9.2,8.5,4,5
0,1158455,0,167.84,7000,Asami's Expert,544197,126,5.29212,30460,83911,412768,9.2,8.2,4,6
0,3608598,0,173.62,7067,LOST'S EXTRA,1757778,87,5.38715,11600,36433,460237,9.2,8.3,4.3,5.5
24,2269191,0,166.68,7000,Insane,1085124,235,4.85434,17100,57685,438991,9,8,4,6
24,3221981,0,169.73,7067,banter's insane,1531033,208,4.70226,13107,41490,455193,9,8,3.6,5
24,1121687,0,164.91,7000,Rumi's Insane,405570,229,4.90793,92077,84272,412468,9,8,4,5
24,3627901,0,165.01,7000,Zekk's Insane,1766146,215,4.83925,12858,36405,460148,8.8,8,4,5
8,5295320,0,171.85,7067,Reform's Expert,2425417,46,5.25928,107941,7243,489470,9.2,9,3,5
72,3163087,0,166.62,7000,Vararaup's Hard,1525052,209,3.80313,23896,42023,454648,8,6,3.8,4
0,1754205,0,170.44,7067,Bygone Dream,837842,571,4.95541,10017,69691,426992,9,8,4.3,6
64,1725871,0,166.23,7000,Insane,823589,255,4.40512,27261,69063,427504,8.5,8,4,5
8,3383144,0,168.71,7000,Insane,1657501,259,4.97755,6793,40646,456075,9,8,4,6
8,3373281,0,166.37,7000,I LOVE <3,1652465,257,4.94931,12654,40424,456390,9,8.7,4,5
72,3493323,0,164.16,6322,Asaiga's Hard,1703183,134,3.60434,26917,37945,458728,7.5,7.5,3.5,5
0,3643273,0,162.84,6322,Mimari's Another,1770671,80,5.52728,13025,32213,464497,9.1,8.5,4.2,5
0,1799238,0,162.55,6322,Anze's Extra,838536,101,5.85404,15876,63994,432751,9.4,7.4,4,7
0,3227863,0,126.33,8375,Dapter's Insane,1319323,248,4.96583,10961,42856,453859,9,7.5,4,6
0,1046072,0,169.77,7067,NiNo's Insane,488630,238,5.07875,73330,84899,411775,9,8,4,5.5
0,2049072,0,170.44,7067,Expert,979100,70,5.31897,18270,61379,435362,9.2,8.3,4,5.8
0,2575675,0,170.21,7067,The cutest Robot,1238745,229,5.02485,5721,29713,467138,9,8.2,3.8,6
0,2262452,0,170.16,7067,Insane,1080994,169,4.89856,9155,33901,462960,9,8,4,5
0,4940273,0,167.63,7000,Zzz,2309345,71,6.11527,8595,13365,483335,9.3,9,4,5.5
8,2238522,0,167.4,7000,Insane,1050599,119,4.9343,125991,58429,438279,9,8,3.6,5
8,352892,0,174.79,6011,Insane,141505,88,4.97533,109159,107493,387182,9,7,4,7
8,984498,0,178.84,6011,Tsukumogami,459564,76,4.88165,64920,88878,407812,9,8,4,6.5
0,4478845,0,153.8,7627,Echoes Through Time,2129926,152,5.77704,1849,11083,485533,9.2,9,3.6,5
