m,b,x,pp99,adj,v,s,l,d,p,h,appr_h,ar,accuracy,cs,drain
64,1002597,0,279.71,1219,[4K] Ramune FEVER,468778,93,3.96589,35409,85669,411008,5,8.2,4,8.2
64,3926102,0,234.77,1704,[4K] Maybe it's not bad being a girl...,1904207,88,3.62043,21341,31096,465677,5,8,4,8
0,3836399,0,179.06,2516,[4K] Maggot,1865161,257,4.59817,3089,32984,463694,5,8.2,4,9.1
64,3658132,0,283.25,1219,[4K] Mental Hospital Patient,1785559,81,4.0858,25552,21729,474995,5,8,4,8.5
0,1368120,0,40.18,6108,[4K] Crumpey's HD,639494,57,2.63688,2466,11755,484966,9.8,8,4,7
0,4207357,0,38.03,6108,[4K] kot's Insane,2020261,235,3.30345,3554,26761,469916,5,8.2,4,8
64,4909388,0,33.3,6108,[4K] Hard,2298125,58,1.95693,2016,13828,482880,5,7.5,4,7.5
256,1244694,0,38.72,6108,[4K] ADVANCED,587269,117,3.50665,356967,78248,418521,5,7.5,4,7.5
0,4884253,0,35.14,6108,[4K] advanced,2124747,105,2.52355,5782,12153,484417,5,7.1,4,7.1
0,4209702,0,31.47,6108,[4K] Advanced,2021360,98,2.25515,7946,26089,470579,5,7.5,4,7.5
0,4715215,0,30.55,6108,[4K] Hard,2223535,47,2.13305,11101,15340,481316,5,7.4,4,7.4
64,5542549,0,178.57,2516,[4K] EXPERT!?,2513899,126,4.60147,5285,3122,493570,5,7.8,4,8
0,5055195,0,289.21,1106,[4K] Trapped Within the Spider's Web,2290609,261,5.29322,1054,12134,484570,5,7.8,4,8
0,1450201,0,299.56,998,[4K] Kuriossiti's Jungle Karnage,678415,321,5.45621,5580,72509,424202,5,8,4,9.1
64,2998202,0,329.87,845,[4K] Touru's Beyond,1458344,142,4.55531,14638,32549,464129,5,8,4,8
64,4010274,0,280.68,1219,[4K] Insane,1939644,131,4.08444,3016,23514,473166,5,8.3,4,8.2
64,5677397,0,304.33,998,[4K] Painful love,2555988,131,4.05267,7940,2073,494672,5,8,4,8
64,3610835,0,323.2,766,[4K] Liar,1764157,236,4.25315,7859,28293,468388,5,8,4,8
64,4237736,0,358.72,610,[6K] Beyond,2032929,134,5.16254,1516,22325,474377,5,7,6,8
64,4569174,0,322.09,766,[6K] skydiving,2165832,111,4.7,1190,18557,478182,5,7.2,6,8.2
64,1620056,0,343.08,612,[4K] Arpia's Exhaust,738673,119,4.79326,61830,72216,424744,5,8.5,4,8.5
0,2322833,0,275.82,1245,[4K] ABSOLUTE_MESMERIZATION,1111754,312,5.24244,9533,52688,443993,5,7.3,4,9.2
64,1517300,0,338.33,685,[4K] Cosmos / Extra,718316,114,4.87812,12240,68631,428000,5,8,4,8.8
64,3453905,0,263.01,1316,[4K] Alicization,1690140,87,4.14175,11776,32358,464321,5,8.5,4,8.5
64,3733965,0,171.99,2687,[4K] Feelings,1810890,87,3.4331,7436,32248,464438,5,8,4,8
64,3578168,0,154.74,3002,[4K] Page of Spring,1749145,87,2.98857,10305,36655,460022,8,8,4,8
64,5598244,0,143.78,2972,[4K] Starlog,2521712,85,3.19075,1490,1806,494968,5,8,4,8
64,5012057,0,117.23,3869,[4K] Stary Wish,2335052,73,2.86767,2648,12414,484271,5,8,4,8
64,4764345,0,254.76,1462,[4K] Suspension // raatus' Insane,2106008,119,3.82341,14772,15181,481491,5,8,4,8
64,454328,0,346.3,647,8K Insane,171880,377,4.85753,966,93508,403217,8.5,8.5,8,8
64,392616,0,303.65,998,7K Another,160570,110,4.35295,25331,105080,391597,5,8.5,7,8.5
0,2300645,0,283.14,1219,8K Extra,634232,213,5.63365,438,47795,448886,5,8.6,8,8
64,690367,0,300.12,998,D's 8K Another,303999,123,5.05703,1495,86186,410503,10,8.5,8,8
0,4092862,0,286.26,1106,[7K] Petmalu Collab,1972411,143,5.50375,741,21150,475504,5,7.5,7,8
0,4223389,0,279.08,1245,[7K] WE LOVE MUSiC,2026897,105,5.27745,1290,23875,472822,9.4,7.8,7,8.5
64,935489,0,322.95,766,[7K] Journey,434087,534,4.84473,1548,73436,423251,5,8,7,8.5
64,5451173,0,356.57,610,[4K] Panic,2483891,125,4.47277,3446,3581,493096,5,8,4,8
64,4236579,0,356.38,610,[7K] MAPL'e,2032450,161,5.0877,2155,24032,472646,5,7.5,7,8.5
64,5024937,0,354.19,620,7K Secret Flavour,2339429,85,4.72953,2009,11404,485276,5,7,7,8
64,1264210,0,306.23,913,[4K] Insane,597690,217,4.16955,75959,79404,417299,5,8,4,8
64,2917733,0,272.78,1294,[4K] Polymerization,1415755,298,4.8904,23357,43463,453214,5,8,4,8
64,2782526,0,284.12,1219,[4K] The last cold snap,1343389,182,4.83704,13642,44117,452563,5,7,4,8.5
64,1203652,0,306.19,913,[4K] Another Lv.11,567907,234,4.14252,72261,72756,423822,5,8,4,8
64,1756863,0,295.8,1050,[4K] Chevalier,839238,84,4.2092,33561,55577,441100,5,8.5,4,8.5
64,4463801,0,317.61,859,[4K] I'm not alone,2123996,93,4.08954,1754,11180,485516,5,8,4,8
64,4411851,0,345.29,647,[4K] Expert,2102784,90,4.70238,6722,9711,486968,5,7.6,4,7.7
64,3582450,0,342.63,612,[4K] Psychopathy,1751091,203,4.68113,4872,12443,484236,5,8.5,4,8
64,3531223,0,333.36,845,[4K] Stage 5: vs. Gatekeeper Akasha,1726370,202,4.67956,10235,16769,479779,5,7.5,4,8.2
64,3209480,0,319.83,766,[4K] FAMoss' Insane,1556170,226,4.21427,36052,41836,454841,5,8,4,8
64,3395162,0,332.16,845,[4K] Insane,1662281,157,4.57417,21252,36266,460301,5,8,4,8.5
0,4337556,0,196.56,2448,[4K] Hana's Another,2055306,118,4.24842,2751,24170,472523,5,7.6,4,8
64,4580839,0,65.14,6185,[4K] Another,2127480,119,4.17934,1766,11883,484795,5,8,4,8
0,5125385,0,30.27,6108,[7K] Mio's Normal,2361669,147,2.40574,1293,2842,493836,5,6.6,7,6.6
0,4778793,0,12.9,6108,Tails' 7k Normal,2012308,123,2.02804,464,3286,493350,5,7.5,7,7.5
64,4865278,0,354.27,620,[4K] Cosmic Entity,2281835,130,4.6235,5418,11759,484920,5,8.3,4,8.3
64,2523158,0,324.07,766,[4K] Fortuna Favet Fortibus,1212192,131,5.3848,28929,47555,449246,5,8.8,4,8.5
64,3910056,0,320.38,766,[4K] Lunatic,1896626,127,4.55071,4857,3971,492710,5,8.5,4,8.2
64,4807729,0,326.64,778,[4K] Unbreakable Resolve,2259178,144,4.35019,2018,15701,480976,5,8,4,8.5
64,4660314,0,308.04,913,[4K] Forgotten Remnants of Memories,2155400,212,3.98887,9982,18034,478655,5,8.5,4,8.5
64,3280783,0,274.03,1294,[4K] Colorful Lunatic,1606686,257,4.23613,5248,18471,478217,5,9,4,9
64,5260695,0,321.13,766,[4K] Insane,2419051,140,4.16544,2681,7783,488896,5,8,4,8
64,1319651,0,299.49,1050,[4K] Miracles,626034,302,4.04553,45100,79793,416884,5,8.5,4,8.5
64,3254013,0,317.96,859,[4K] Noisy Indigo,1593180,255,4.30641,22311,41646,455098,5,8.5,4,8.5
64,672779,0,342.03,612,[4K] victorica's INFINITE Lv.15,296478,144,4.5868,53612,97813,398863,5,8,4,8
64,2697513,0,303.66,998,[4K] Grand Finale,1300398,130,4.51734,6555,48679,447998,5,7.5,4,8.5
64,1947604,0,272.1,1294,[4K] ok,932851,32,4.15634,86283,64827,431850,5,9,4,9
64,2341611,0,271.55,1294,[4K] Escape,1120648,141,4.20506,44568,55459,441252,5,8,4,8.5
64,3342758,0,294.29,1101,[4K] drum & streams,1637697,268,3.87652,12672,41460,455229,5,8,4,8
64,1217034,0,258.04,1462,[4K] Lude's EXHAUST,574578,120,4.15567,208776,81654,415023,5,8,4,8
64,2193731,0,275.78,1245,[4K] Another,1049362,140,4.42681,16344,57725,438949,5,8,4,8
64,2727122,0,261.96,1316,[4K] mint's Pink Another,1224402,113,4.30523,11667,47271,449478,5,8.5,4,8.5
64,2811365,0,257.19,1462,[4K] Menace,1358575,74,4.11378,44345,48805,447871,9.4,8.3,4,8.5
0,5287363,0,60.22,6108,[4K] Insane,2426809,73,3.1878,5443,8387,488185,5,7.7,4,8
64,4204056,0,441.19,421,[4K] stupid extra,2018784,86,4.76462,9375,24132,472720,5,7.9,4,8.5
64,5105131,0,393.87,410,[4K] michi's bangarang tic tac pou,2366811,34,4.4995,2132,10345,486340,5,7.7,4,7.7
64,3729043,0,379.55,516,[4K] Extra,1817602,86,4.50036,8305,34880,461797,5,8,4,8.5
64,4159383,0,12.37,6108,7K // Easy,1956659,83,1.38255,5247,18165,478407,5,6.8,7,6.8
0,3240085,0,5.88,6108,[4K] serenity,1585710,27,1.05928,46806,42262,454583,10,7.5,4,7.5
64,3238858,0,3.11,6108,[4K] easy,1585710,27,0.713576,38590,42262,454583,10,6.5,4,6.5
64,1048296,0,285.57,1106,[4K] BANGKE's EXHAUST,491959,113,4.20952,82216,85426,411254,5,8,4,8
64,1055810,0,297.93,1050,[4K] EXHAUST,495618,128,4.22648,100743,86360,410349,5,8,4,8
64,5197287,0,297.17,1050,[4K] Duchess,2398300,389,4.28139,6941,9532,487149,5,8,4,8
64,1231298,0,318.97,859,[4K] Eraser's Minaret,580273,310,4.40553,25686,76786,419904,5,8,4,8.5
64,3901028,0,297.32,1050,[4K] White eLegaNce,1877583,226,4.18402,4212,31145,465588,5,8,4,8
64,5267786,0,264.81,1305,[4K] Towards the Horizon's Whereabouts,2421444,248,4.15673,5841,8386,488292,5,7.7,4,8
64,3189128,0,416.41,435,[4K] Feylos' Insane,1561522,134,4.39601,6247,41691,454985,5,8,4,8
64,4859608,0,339.16,685,[4K] Beyond,2279815,245,4.39777,3532,10975,485702,5,8,4,8
64,2958133,0,343.48,612,[4K] Ai,1437794,287,4.31894,22483,46552,450052,5,8,4,8
64,3947157,0,335.27,685,[4K] MAXIMUM,1913475,110,4.88257,7116,20048,476643,5,8.5,4,8.5
0,3908694,0,285.46,1106,[4K] AlptRiceSZH's Persistent Pain,1896592,341,5.49927,1477,30231,466514,5,7.5,4,8.5
64,2611949,0,331.96,845,[4K] Master,1255066,237,4.2755,23893,43349,453610,5,8,4,8
64,2438110,0,350.1,620,[4K] APPL'e,1168331,238,4.80885,5571,34450,462554,5,8,4,8.5
64,1737654,0,345.72,647,[4K] 780THz,829383,121,4.5228,25956,65103,431588,5,8.2,4,9.1
64,1065233,0,296.76,1050,[4K] Starry's Another,495790,99,4.08172,127376,86145,410557,5,8,4,8
64,774224,0,233.42,1909,[4K] Another,351320,119,3.97872,299915,95248,401516,10,8,4,8
0,3813704,0,248.52,1583,[4K] Extra,1829908,208,4.95234,2293,31545,465159,5,8,4,8
64,4167587,0,219.45,2035,[4K] Another,2004024,44,3.4944,30473,27096,469616,5,8,4,8
64,4111753,0,215.36,2035,[4K] Maxim's Insane,1975192,100,3.96123,15789,26925,469865,5,8,4,8
64,4182254,0,224.66,1780,[4K] Insane,2006713,138,3.46769,12072,25884,470842,5,7.5,4,7.5
64,2751872,0,284.9,1106,[4K] Infinite Spring,1328442,133,4.09382,66570,45703,450987,5,8.2,4,8.5
64,2462897,0,283.93,1219,[4K] Matches,1181237,144,4.16109,61184,51104,445659,5,8,4,8.5
64,4829666,0,249.38,1583,[4K] Expert Idol,2266540,84,4.276,14827,15149,481538,9,8.2,4,8.5
0,4927305,0,261.58,1316,[4K] Unknown Dragon,2304854,345,5.55631,210,10096,486581,5,7.4,4,8.2
0,5198372,0,265.39,1305,[4K] Saudade,2398641,302,5.25048,1300,9101,487586,5,7.3,4,8
0,5171088,0,213.93,2041,[4K] Blooming,2389364,268,5.11148,1756,8886,487810,5,8.5,4,8
0,5106910,0,289.56,1101,[7K] EXPERT,2367364,176,5.44111,799,11112,485583,5,8.5,7,8.5
0,4139445,0,265.56,1305,[4K] Last Dance Heaven..,1992172,307,5.22124,2054,21589,475021,5,7.7,4,8.3
64,742429,0,241.95,1592,[4K] Linde vs. F_C's EXHAUST Lv.15,320905,114,4.00048,94726,94142,402576,5,8,4,8
64,266662,0,211.15,2041,4K MX,100501,88,3.44283,121485,107500,381828,5,7,4,7
0,245086,0,160.99,2574,[7K] LV.31,90270,114,4.61011,24004,107500,384831,5,8,7,7
0,4002797,0,181.33,2506,[4K] Insouciance,1897970,248,4.35522,1956,24341,472337,5,8,4,8
0,704524,0,142.26,2972,[7K] Arzenvald's Insane,314017,116,4.02488,11232,34846,461815,8.5,8,7,8
0,1530329,0,150.72,3210,[7K] Insane,724477,42,4.00341,12861,71385,425293,5,7.5,7,7.5
0,3783811,0,144.76,3140,[4K] EXTREME,1842152,203,4.77602,1288,15436,481247,5,8,4,8
0,4454407,0,134.65,3279,[4K] anatha's Toxic,1984831,142,3.75114,3794,21563,475053,5,7.8,4,8.4
64,5324529,0,357.6,610,[4K] oid45's Expert,2438872,128,4.88238,4157,5981,490697,5,8,4,8
64,3328165,0,368.38,536,[4K] Deus lo vult,1630285,87,4.74493,5166,5446,491290,5,8.7,4,8.7
64,1215360,0,319.28,859,[4K] AL's MX,573298,110,4.36076,16736,79196,417492,5,8,4,9
64,1905636,0,310.73,917,[4K] GRAVITY,912201,111,5.00109,3299,7304,489374,5,8,4,8.5
64,334950,0,306.3,913,[7K] Rumi's Lv.30,130543,89,4.49601,30768,107360,389322,10,8,7,8
64,1144249,0,318.93,859,[7K] Mid-Summer Marathon,539611,335,4.58,7106,82849,413828,5,9,7,8
64,475557,0,293.91,1101,[7K] Ichi's MX,193326,89,4.54652,15034,90558,406120,9,8,7,8
64,479490,0,330.17,845,7K Insanity,202755,164,4.89116,14344,100259,396432,5,8,7,8
64,284604,0,286.09,1106,Rumi's 7K Lv.28,108577,84,4.41261,22278,107500,383618,5,8,7,8
64,375820,0,293.42,1101,[7K] Lv.34,152779,86,4.44766,15865,107500,388627,8,8,7,8
64,524443,0,309.53,917,[7K] Another,183478,124,4.38331,29891,103324,393366,5,8,7,8
64,4313615,0,208.13,2399,[4K] It's Your Birthday Today!,2062569,35,3.58788,9383,20697,475855,8.5,8.5,4,8
64,4657698,0,210.81,2041,[4K] Avel's Hyper,2200258,83,3.76145,45325,18101,478601,5,8,4,7.5
64,3952360,0,166.79,2647,[4K] Friend of Spider,1915743,55,3.24845,10716,25351,471327,5,8,4,8
64,974119,0,342.18,612,[7K] jaka::zip's EXHAUST,453953,118,4.68363,18360,71822,424899,5,8,7,8
256,2140933,0,325.87,778,Dream // 7K,1023425,321,7.96777,1350,60279,436412,10,8,7,8.3
64,509575,0,317.28,859,[7K] Another,217249,273,4.81339,8386,89645,407041,5,7,7,8
0,4118835,0,298.58,1050,[7K] Extreme,1980480,147,6.06081,2427,26201,470482,5,7.7,7,8
256,2428769,0,242.56,1592,[7K] Elan Vital,1164312,101,7.84278,4381,35837,460840,5,7.5,7,8.5
0,4735379,0,253.36,1412,[4K] Temporal Lockdown,2231151,228,5.17339,1335,15958,480862,5,8,4,8
64,3706572,0,251.04,1412,[4K] Lami's EXHAUST,1807266,137,4.28999,6557,10063,486626,5,8,4,8
0,3635592,0,180.89,2506,[4K] Funky,1775437,126,4.7691,3063,29923,466754,5,8.5,4,8
2,4279821,0,221.1,1956,[4K] Mystic Dominator,2000657,290,7.22629,29278,24519,472050,5,7.5,4,8.5
0,4097315,0,248.67,1583,[4K] obscure wanderer,1974310,201,5.30859,2181,26786,469910,5,8,4,8.5
0,4723159,0,207.11,2399,[4K] Vitamin B6,1542320,296,4.61103,1592,15864,480831,5,7.5,4,7.5
0,3790445,0,197.36,2448,[4K] EXCEED,1845223,116,5.22601,3138,29673,466994,5,8.5,4,9
0,4341308,0,185.82,2516,[4K] My Necessity,2074062,146,4.31226,4560,24119,472719,5,8,4,8.5
64,5186870,0,161.52,2574,[4K] Insane,2394857,74,2.95683,6828,9688,486988,10,8,4,8
0,5163058,0,94.3,4707,[7K] Hard,2385221,120,3.57144,4488,9050,487641,5,7.7,7,7.7
256,5485137,0,278.45,1245,[4K] La mort de la Chimere,2495468,283,6.95663,1040,2550,494094,5,7.5,4,8
64,4912076,0,234.01,1909,[4K] YuEast's Gong Xi Fa Cai,2298930,193,4.44972,489,13853,482797,5,8,4,8.5
0,4390301,0,154.14,3210,[4K] JUMPSTYLE JUMPSTYLE,2093950,115,4.7962,1598,13268,483409,5,7.5,4,8.5
64,3864889,0,346.75,647,[4K] MirBluu's Harem King,1877657,86,4.31742,5571,31119,465563,5,8.5,4,8.5
64,507626,0,336.96,685,[4K] EXHAUST Lv.15,216238,96,4.38352,73018,100948,395729,5,8,4,8
64,2703180,0,330.52,845,[4K] Broken Heart,1303542,127,4.96324,13655,46040,450636,5,8.5,4,8.5
64,2698881,0,300.88,998,[4K] Insane,1301193,150,4.36294,19634,32523,464170,5,8.5,4,8.5
64,4086136,0,316.45,859,[4K] Shrine,1969618,136,5.04119,4135,25087,471617,5,8.5,4,8.5
256,5485950,0,320.23,766,"[7K] """"""""""""",2495776,314,7.76681,118,1461,495429,5,8.5,7,8.5
256,4728649,0,301.38,998,[7K] Ultimate,2228650,150,7.90566,613,13052,483487,5,8,7,8.4
64,4183288,0,318.06,859,[4K] Hytex vs. Ucitysm's Wrath,2010466,285,4.56381,1427,19979,476699,5,7.8,4,8
64,1595158,0,185.25,2516,[4K] Madoka's Hyper,513701,179,3.69444,74439,69488,427595,5,8,4,8
64,1041619,0,315.71,859,[4K] Life,488573,301,4.26544,68478,85844,410834,10,8,4,8
64,4489723,0,307.08,913,[4K] EXTRA,2134011,83,4.24595,10084,15507,481786,5,8,4,8
64,4131923,0,284.83,1106,[4K] Lost Control,1988996,151,3.95607,15456,21858,474833,5,8.5,4,8.5
64,4127897,0,241.81,1592,[4K] Extra,1987180,138,3.75785,5739,26297,470382,5,8.5,4,8.5
64,4748615,0,191.29,2260,[4K] Figgy Pudding,2235435,68,3.33733,10949,14824,481962,5,8,4,8
0,4202978,0,175.19,2516,[4K] Another,1975192,100,4.52578,10286,26925,469865,5,8.2,4,8.2
64,4819052,0,114.28,4050,[4K] Insane,2184200,57,2.76416,7929,13587,483151,5,8,4,8
0,4390381,0,112.81,4050,[4K] JUMPSTYLE INSANE,2093950,115,4.02132,2465,13268,483409,5,8.2,4,8.2
64,948537,0,302.41,998,[4K] CS' EXHAUST,440924,119,4.18471,73499,88132,408554,5,8,4,8
64,5585567,0,353.8,620,[4K] Mysterious Tragedy | Insane,2528018,183,4.5237,6977,1677,495130,5,7.9,4,7.7
64,4001447,0,344.89,647,[4K] Gluttonous Little Devil,1936023,283,4.64998,6551,29520,467169,5,8.3,4,8.7
64,3256342,0,354.24,620,7K Another,1565681,82,4.3845,4534,34328,462348,5,8,7,8
64,2110246,0,323.61,766,[7K] Insane,1000007,208,4.26734,5692,30385,466292,5,8,7,8
64,3367081,0,328.74,778,[7K] Another,1649612,114,4.39616,5788,37579,459097,5,8,7,8
64,1704084,0,264.53,1305,[4K] Ethereal (Insane),812418,269,4.03493,88650,67967,429178,5,8,4,8
64,1565793,0,294.96,1050,[4K] Larc's EXHAUST,734969,116,4.14822,57915,65695,431005,5,8,4,8
0,4681207,0,233.82,1909,[4K] Absolute Zero,2210057,303,5.25809,2510,15203,481528,5,7.8,4,8.3
0,4050365,0,179.42,2516,[4K] Are you ready? ^^,1955600,330,4.78056,2101,28326,468406,5,7.4,4,8.2
0,4551521,0,162.13,2574,[4K] i want to fall in love again,2158890,292,4.7541,658,15746,481022,5,7.5,4,8
64,3608134,0,132.53,3619,[4K] Keep me high up off the ground,1762835,186,3.03449,4555,35004,461674,5,8,4,8
0,4291128,0,87.61,5815,[4K] ]R001[,2054068,197,3.63259,1219,25543,471134,5,7.7,4,9
256,4404687,0,181.79,2506,[7K] Timeless,2099753,399,7.1186,6658,16834,479873,5,7,7,7.5
64,4138764,0,300.21,998,[4K] Starlight,1991849,129,4.07474,8918,26548,470130,5,8.5,4,8.5
64,3253500,0,317.74,859,[4K] Blossom,1486395,184,4.16687,7574,42825,453732,5,8.5,4,8.5
64,3720877,0,320.09,766,[4K] 1's Master,1813747,129,4.18188,15618,31086,465944,5,8,4,8
0,4996028,0,270.74,1294,_VK's 7K Extra,2329509,120,5.40642,1609,12724,483960,5,7,7,8.3
0,172662,0,122.68,3360,Holy Shit! It's Rainbow Dash!!,57255,161,7.38782,177374,107499,374272,9,8,4,5
64,4562710,0,198.38,2448,[7K] Journey,2163435,85,3.32029,1751,18990,477687,5,7.5,7,8
0,393752,0,163.92,2574,Rumi's 7K Lv.28,153239,87,4.37151,13903,107503,388767,5,8,7,8
0,284604,0,197.56,2448,Rumi's 7K Lv.28,108577,84,4.41261,22278,107500,383618,5,8,7,8
0,445454,0,189.93,2260,[7K] Maximum,186465,76,4.34478,11310,104970,391707,5,8,7,8
64,5206214,0,333.26,845,[4K] Ajisai,2400976,88,4.24934,4272,9271,487427,5,7.5,4,8.5
0,4083101,0,299.56,998,[7K] Leggendaria,1712457,208,5.88771,1031,26698,469989,5,9,7,8.5
0,4011881,0,304.12,998,[7K] HEAVENLY,1940331,109,5.40844,4275,29266,467411,5,8.5,7,8.5
0,4184220,0,285.88,1106,[7K] Expert,2010834,105,5.3724,1455,20300,476425,5,8,7,8
64,933883,0,271.23,1294,Emiria's 8K Leggendaria,432015,118,5.50367,1585,84492,412233,5,8,8,9
64,838526,0,246.97,1583,victorica's 8K Leggendaria,382403,110,5.05104,2825,86835,410122,5,9,8,8
64,1515367,0,359.98,596,[4K] Collab Another,717251,258,4.85725,24660,62679,433999,5,8.5,4,9
64,3925981,0,322.23,766,[4K] Luminously,1904165,237,4.81317,3676,5059,491701,5,8.5,4,8.5
64,5230415,0,324.97,778,[4K] Triumphant Pulse,2409371,240,4.10852,8793,8621,488056,5,8,4,8
0,4670327,0,296.44,1050,[4K] Girl Dinner | Extra,2205899,144,5.44064,1171,9495,487192,5,9,4,8.5
0,2324668,0,282.88,1219,[4K] Revelation,1112714,312,5.22472,2358,56138,440539,5,7.9,4,9.6
0,5092476,0,217.58,2035,[4K] Game Changer,2362343,119,5.01389,1130,7609,488987,5,7.2,4,8.5
0,5226430,0,236.16,1704,[4K] de Agua y Sal,2298254,379,4.73467,218,8957,487767,5,8,4,8.4
0,5170802,0,227.03,1780,[4K] Extra Stage,2389260,98,4.6738,2019,8704,487974,5,7.8,4,8
0,4369319,0,199.12,2448,[4K] [X | TECH] MAKE IT FURRY NOW,2085685,117,4.76514,1008,14729,481950,5,8,4,8.6
0,5181906,0,194.06,2260,[4K] Expert,2393200,114,4.30793,2113,8717,487972,5,8.7,4,9
0,5224163,0,146.49,3140,[4K] Lightspeed,2407113,131,4.18685,3735,9076,487601,5,8,4,8
0,4975945,0,165.44,2647,[4K] Peachy's Insane,2322300,145,4.04938,2014,8910,487767,5,7.2,4,8.3
0,3423805,0,40.69,6108,[7K] Hard,1675996,137,2.59404,14725,35865,460693,5,7.5,7,7.5
0,1513247,0,22.05,6108,Hard,716219,107,2.97833,70254,75262,421492,6,5,4.5,4
0,2224886,0,245.61,1583,7K MALLOW FLOWER,781373,115,5.32585,6617,51785,444928,5,8.5,7,9
0,3943642,0,273.93,1294,[4K] Demersal,1911841,352,5.15053,2364,30098,466625,5,7,4,8.5
0,3501696,0,266.56,1305,[4K] TITANIA,1713675,148,5.20669,7457,38201,458475,5,8,4,8.5
0,4263716,0,228.96,1780,LeiN-'s Enchantia // 4K,2043077,117,4.85546,2505,25532,471085,5,8,4,8.5
0,3786397,0,235,1704,[4K] ARSONIST [EXTRA],1843271,202,4.85411,3749,26731,470029,5,8.2,4,8.5
0,2315090,0,227.83,1780,[4K] mint's MAXIMUM,1107384,105,4.94343,15921,54792,441888,5,7.8,4,8.5
0,4250977,0,217.38,2035,[4K] Sora,2038105,139,4.81351,2045,25391,471301,5,7.7,4,8
0,2766889,0,234.84,1704,[4K] for the moment,1335568,260,4.6728,751,23510,473811,5,7.2,4,8.2
0,2601016,0,179.2,2516,[4K] For The Rivers,1251408,192,4.72167,10284,41948,454608,5,7,4,8.1
0,2702007,0,190.49,2260,[4K] Leggendaria,1302861,125,4.41841,11621,48112,448545,5,8,4,8
0,3669324,0,182.06,2506,[4K] Extra,1790685,138,4.4922,1623,35744,460790,5,7,4,8.5
0,2012262,0,125,3000,[4K] Horizon Note,961186,116,4.35214,13230,62136,434463,5,8.5,4,8.5
64,3622989,0,309.25,913,[4K] MASTER LV.37,1680354,120,3.96893,28003,37192,459449,5,8,4,8
64,2650970,0,285.28,1106,[4K] DaraDara,1275911,89,3.97737,48635,51223,445418,9,8,4,8
64,780992,0,311.23,917,[4K] BANGKE's EXHAUST,354454,113,4.128,67136,89635,407058,5,8,4,8
64,772683,0,315.62,859,[4K] EXHAUST,350484,118,4.07305,64819,94330,402395,5,8,4,8
64,1139504,0,309.17,913,[4K] rue,537792,176,4.29764,30175,83284,413394,5,8.7,4,9
64,1669808,0,256.26,1462,Garden of Eden,792241,125,5.03624,88308,70538,426112,9,8,4,7
0,1970419,0,320.04,766,[7K] Expert,943516,175,5.77086,2619,63518,433159,5,9,7,9
64,1736727,0,269.94,1294,Lunatic Oni,828940,90,5.57769,25974,68205,428472,8,7,5,5
64,4161575,0,270.89,1294,[4K] DenYi's Beyond,2001171,162,4.34379,23461,25516,471299,5,8,4,8
0,3875444,0,226.07,1780,[4K] Blessings of The Eschaton,1882345,393,4.94069,3720,29848,466746,5,7.8,4,8.4
0,1179494,0,175.79,2516,[4K] Evening's EX,557428,115,4.88676,10764,76543,420181,5,9.5,4,9.5
0,4657619,0,138,3279,[4K] Initiator,2200770,131,3.97533,3904,14273,482405,5,7.7,4,8.3
0,1037583,0,50.9,6108,Another,486599,103,5.83476,36331,85871,410832,9.3,8.5,4.2,6
0,4710482,0,225.3,1780,[7K] Extra,2167288,148,5.87016,1612,12154,484527,5,7.2,7,8
64,2128796,0,312.56,917,[4K] Cookie,1017088,98,4.51117,28215,55830,440897,5,8.4,4,8.7
64,3587748,0,275.89,1245,[4K] Another,1683972,100,4.71397,20966,37591,458953,5,7.8,4,7.8
256,4333966,0,290.26,1101,[4K] Overdrive,2071247,357,7.08308,1903,10159,486472,5,8.6,4,7.9
0,4866417,0,268.34,1305,[4K] 18 yo silly mania mapper from Italy vs. the World,2282279,309,5.49053,1996,6197,490480,5,7,4,8
0,5126298,0,229.93,1909,[4K] Hatsukoi // Extreme,2373896,190,4.94268,366,5835,491139,5,8,4,8
0,5241176,0,212.99,2041,[4K] A Pulse of Signal,2412599,166,5.12558,818,3679,492998,5,8.5,4,8.5
0,4144886,0,180.34,2506,[4K] Last Word,1994471,301,4.67206,1696,25429,471300,5,8,4,8
0,5444493,0,188.55,2516,[4K] Quisiera poder compartirte este maldito pesar.,2481465,271,5.09545,511,3400,493305,9,7.7,4,8.5
0,5528136,0,187.08,2516,[4K] S4 E5: DILF-Free Zone,2509473,128,4.66986,408,1561,495117,5,8,4,8
0,3601441,0,149.64,3210,[4K] The End (feat. diamant & hna),1759634,301,4.41008,976,28610,468073,5,8.5,4,8.5
0,3983100,0,289.81,1101,[4K] Once like a meteor,1928724,288,5.43563,2846,27368,469298,5,7.8,4,8.2
64,2949621,0,307.75,913,[4K] Klee's Eternity,1350901,108,4.08515,24977,43301,453249,3,8.5,4,8.5
0,4672898,0,249.55,1412,[4K] Theomastix,2206847,139,5.26484,1120,6365,490312,5,7.7,4,8.3
