id,name,ppOld,ppNew,ppDiff,minuteUpdated
758406,dressurf,29607,29253.68,3157,28824033
10790649,Kalkai,28763.9,28508.17,2633,28824033
3935111,Bssd,27862.2,26941.53,1958,28824033
1433586,butanic,27725.5,26897.40,2308,28824033
11420405,Ojisan-,27399.4,26573.66,1938,28824033
10083439,bojii,27551.5,26565.76,1612,28824033
13026904,tyrcs,26351.8,25733.57,1849,28824033
2402586,HanJaeHun,26411.3,25636.09,2543,28824033
12040572,_Ennill,26378.8,25208.04,1337,28824033
766374,LostCool,26073.7,25207.28,2339,28824033
10910337,Stellium,25677.3,24559.36,1220,28824033
6132697,Suzuha_l,25115,24388.64,2699,28824033
10132430,NKEYBOARD,25252.4,24321.12,2056,28824033
19791211,DellyK,24792.2,23771.57,1380,28824033
2071008,yz1155,23446,23702.81,4811,28824033
18282863,HxcQ777,24369.6,23594.94,1210,28824033
7727987,Neokje,24353.8,23575.28,1789,28824033
4477497,cheewee10,24782.6,23554.97,1167,28824033
3155787,MoTeSolo,24646.3,23452.66,519,28824033
9880422,rubyy,24425.2,23424.82,1272,28824033
8046839,Alchemy,24215.3,23165.44,1294,28824033
10512663,af-,24280.5,23114.60,969,28824033
8748664,Arona,24065,22962.28,1344,28824033
137227,ideu-,23874.8,22857.36,1600,28824033
10303887,oct4,24086,22832.45,-504,28824033
17233884,AlterFangirl,23865.7,22802.00,1799,28824033
7985400,Bongearth,23849.1,22790.94,1247,28824033
877011,Berrii,23907.4,22739.37,1284,28824033
14318312,[Crz]Reimu,23821.3,22725.71,1156,28824033
9526558,ZoyFangirl,23836.9,22717.30,942,28824033
3154852,aitor98,23701.3,22644.57,1555,28824033
485007,rainlily,23446.4,22467.82,1691,28824033
7851086,kiaod,23361.5,22408.02,1167,28824033
6117525,ruka,23527.4,22337.03,-107,28824033
24675802,Bunsen,23549.3,22308.70,-166,28824033
7589503,RaffCo,23458.5,22296.76,866,28824033
4980256,Alter-,23487.2,22296.30,954,28824033
7304158,Crusher,23413.9,22256.13,1031,28824033
17932840,Modern,22995.6,21888.55,702,28824033
8716749,Dety,22816.4,21770.94,1436,28824033
12598261,TsukiyaWhiskers,22742,21757.21,959,28824033
8677684,Onta_Bekasi,22761.6,21632.52,576,28824033
5332153,cr1sp,22891.7,21605.49,294,28824033
7195415,wy_,22567.4,21593.81,2082,28824033
12634757,YunJeong_U,22760.4,21525.40,461,28824033
2288363,SillyFangirl,22576.7,21493.48,-183,28824033
7381289,Stink God,22517.4,21372.32,887,28824033
26688450,Luqas678,22480.2,21290.79,274,28824033
10878878,chumpup,22431.6,21281.23,-152,28824033
31323430,seou_,22284.9,21269.91,451,28824033
7082178,[Crz]Satori,22303.8,21231.63,822,28824033
10079171,Epi75,22128,21179.19,1114,28824033
89545,VanWilder,22430.4,21159.89,601,28824033
22791301,_93,22297.8,21154.77,1288,28824033
29511549,tosurashgame,21471.1,21035.20,812,28824033
11290311,Tyronix,22068.6,21006.97,972,28824033
1020304,NkeyZoyDkqehKal,22216.6,20966.21,63,28824033
8534840,DawnX,21459.8,20934.22,-820,28824033
3885626,Motion,21755.9,20740.89,1166,28824033
2722489,Cielo Day,21642.5,20711.34,865,28824033
21744976,Soomin_,20869.6,20637.55,2907,28824033
16012377,[-Tricked-],21765.9,20545.77,-80,28824033
10569738,QingJiDing,21582.8,20539.45,1535,28824033
7354881,karcice,20319.1,20518.38,4277,28824034
5144698,LiangIaiajan,20593.5,20377.09,3508,28824033
3375226,hero_jeff,21552.5,20271.91,277,28824033
3693546,LR2MAG,20954.6,20260.34,1579,28824033
3036686,Sanni,21406.7,20245.83,417,28824033
6968857,[NaNachi],21326.3,20228.70,844,28824033
16270273,[UTGY],21232.5,20222.61,1322,28824033
14952077,yeonho7028,21039.4,20164.81,1127,28824033
11658296,[hgamea],21270.6,20065.10,585,28824033
18664411,Potaterr,21261.1,20040.66,444,28824033
13465246,TheSnowie,21185,20029.64,546,28824033
25393074,Vbpl_167,21127.1,20003.07,510,28824033
15314355,UmmmMrMoo,21223.8,19983.27,262,28824033
16566148,M2UFanboy,20932.7,19963.85,41,28824033
6066359,_Yiiiii,20760.8,19846.18,616,28824033
10137852,Doma - Umaru,19767.5,19845.82,4104,28824034
1033244,jihak0210,21131,19842.91,356,28824033
14281898,RiskyMonster272,21007.2,19821.06,195,28824033
28686998,NXLLIFICATION,21017.5,19814.20,-57,28824033
16162078,Usie,21074.4,19808.15,-228,28824033
2655836,Yanamon,20456.6,19799.71,2375,28824033
18828348,N_Sana,20899.9,19782.98,753,28824033
14516576,LokSG,20586.5,19769.81,439,28824033
8862836,qquark,20799.3,19719.48,414,28824033
18338179,bagjettka,20966.7,19643.79,-189,28824033
18032915,_Harae,20779.4,19630.74,418,28824033
10072733,myucchii,20268.2,19612.88,752,28824034
25826291,RinFall,20735.6,19592.17,281,28824033
7515326,[ M Y S T I C ],20813.2,19578.24,-161,28824033
6336721,[Paw]FIood,20475.3,19572.22,2,28824034
17557759,Lynxaar,20439.1,19571.87,664,28824034
17753835,Hoshimegu Mio,20600.9,19496.80,199,28824033
10329095,VanillaLatte,20822.6,19462.30,-701,28824033
10553101,ilyWinter,20475.5,19440.32,-8,28824033
3874031,longnguyen2004,20633.2,19423.85,-210,28824033
11976455,Enie,20632.3,19416.13,328,28824033
10351684,AWMRone,20624.7,19413.31,124,28824033
4270732,rlarkgus,20061,19397.06,20,28824034
9085137,mama mo,20128.5,19365.61,400,28824034
10231836,Eucal,20544.3,19324.40,439,28824033
16415677,uni3924,20281.2,19235.83,214,28824034
8035811,Nara_S2,20390,19205.55,617,28824034
8902097,DaDarkDragon,19999.9,19174.05,1043,28824034
16235845,Nanhida,20407.1,19153.39,-257,28824034
12028216,mashu,20428.6,19150.96,-396,28824034
16322711,FakeException,20169.2,19125.50,601,28824034
9666710,[EGEJ]Egg_Tart,20264.2,19119.27,774,28824034
20360332,[LS]bambi fnf,20561,19111.96,-1404,28824033
23731514,shioo-,19584.4,19105.73,-339,28824034
13450592,Vylence,20206.3,19099.64,295,28824034
6378800,my angel zhla,20203.3,19058.63,-182,28824034
7486692,decoy-,20309.1,19043.59,-980,28824034
17460326,Fairy-,20012.9,19036.44,818,28824034
4414322,[Style],20158.3,19024.80,101,28824034
16734203,instal,20228.5,19023.80,-557,28824034
7860283,CrewK fanboy,20273.6,19006.91,-287,28824034
26473894,imyeeyee,20369.7,19000.58,-505,28824034
23414371,Mahiru2024,20166.7,18949.44,-262,28824034
9168021,Zuo ma,20004.2,18942.88,324,28824034
3721535,D P,19178.7,18910.60,3370,28824034
5604329,Rio1-,19747.4,18903.30,-172,28824034
5527957,Meiju,20031.1,18856.62,580,28824034
16819909,Arcaxio,20057.9,18848.74,99,28824034
20226914,BondLord,20002.8,18836.49,225,28824034
8768801,Subakba,20047.9,18813.25,482,28824034
12890081,Ryoon,19256.4,18749.51,-1217,28824034
7853143,faz_cL,19972.3,18722.83,-79,28824034
2494747,Windows - Xp,19850.9,18641.82,131,28824034
10400730,-NoName-,19753.9,18637.85,905,28824034
6824258,Dius,19346.1,18632.08,1930,28824034
7590894,ExNeko,19893.6,18606.72,-172,28824034
14626174,badu704,19851.1,18594.84,-561,28824034
13408635,[LynX],19783.1,18546.79,-383,28824034
29621751,0628,19510.3,18537.96,784,28824034
10364342,Exyph,19709.1,18533.32,485,28824034
17721836,Natsurio,19696.5,18520.98,206,28824034
18271627,grillroasted,19999.9,18512.78,-1001,28824034
7156634,karayss,19476.8,18511.95,1172,28824034
16317888,moonfle,19630.2,18479.62,565,28824034
12017594,Leototo,19565.5,18458.21,613,28824034
10332424,Rivariec,19342.5,18411.10,398,28824034
5402803,OutLast,19521.7,18390.32,945,28824034
25024313,[HD]Suisei,19191.2,18385.58,576,28824034
33192317,-Sophie-,19359,18382.02,1552,28824034
28251667,[Crz]bubu,18800.9,18292.98,984,28824034
16207464,tnwl,18819.4,18269.33,2451,28824034
15164383,__User__,19365.1,18245.33,807,28824034
10453382,Nebular,19481.1,18236.26,177,28824034
10011429,[ misa ],19403.9,18209.53,-345,28824034
18707350,7keyEgoist,19354.7,18204.99,-150,28824034
11799958,buenoo,19230.3,18176.83,-737,28824034
20205897,entelecheia,19178.6,18156.77,573,28824034
5684525,_relay,19022.4,18150.07,147,28824034
13847951,Dale940,19175.6,18140.62,-314,28824034
13622614,Harambe,19249.6,18121.64,70,28824034
17753122,invadey,18730.8,18121.12,1025,28824034
3632846,lxLucasxl,19354.4,18105.62,-136,28824034
19446399,Robeats,19435.2,18096.14,-925,28824034
9821346,AzusaNakano2,19340,18068.14,-231,28824034
15690480,do you fart,19201.7,18065.67,-338,28824034
18172498,Tsunakko,19084.4,18040.11,-296,28824034
2218047,Kim_GodSSI,17986.7,18028.46,3969,28824034
14631339,lnote_,19209.5,17993.64,-268,28824034
9918331,firsw,19143.8,17972.34,539,28824034
25804954,Li Ji Xian,18293,17960.91,1532,28824034
15838669,_Phigros,19180.5,17960.12,-648,28824034
9707898,weluviwanna,19153.1,17950.57,53,28824034
11557167,Akala Kai,19070.8,17928.04,357,28824034
8519296,Notpx-,19036.2,17904.35,456,28824034
13488325,ottenst,19034.1,17869.32,-247,28824034
6452862,Afro_ilshio,19067.5,17856.15,291,28824034
25226992,Ena Shinonome,18861.3,17854.72,1058,28824034
11429144,LeongKat,18547.2,17728.11,-286,28824034
7326238,XDerbyX,18488.3,17717.10,1056,28824034
15514768,Mkurisutina-,18822.9,17680.04,378,28824034
6431950,Kutar_,18918.5,17678.82,311,28824034
10580267,Chenut BS,18924.2,17676.20,69,28824034
2270126,tangjinxi,18715.3,17661.67,835,28824034
27404774,yui -,18893.6,17659.78,-478,28824034
2141612,stupud man,17834.8,17657.19,2580,28824034
14245127,Cheung Fun,18523.5,17656.27,611,28824034
24331923,X-DEN,18828.4,17613.12,-289,28824034
11778716,-Kanao-,18572.3,17502.04,444,28824034
14767969,- Inaba Meguru,18666,17491.93,-174,28824034
14588134,Endorfinn-,18140.4,17407.41,1241,28824034
24144271,hi1i2i,18062.8,17396.21,1320,28824034
8538906,Hinobara,18508.8,17389.27,178,28824034
4123399,Sadcat,18492.2,17370.38,678,28824034
3337688,ZYuan,18574,17356.68,-102,28824034
12320264,YuJJun,18406.8,17326.20,247,28824034
15203710,xyphla,18448.5,17325.11,392,28824034
17651703,Ruren,18487.6,17285.09,-228,28824034
23401664,Longe,18492.6,17284.12,-202,28824034
5190592,SilentParleHorn,18562.6,17261.07,-846,28824034
24153103,Steve28,18577.7,17248.18,-1115,28824034
3835515,INGYK,18442.3,17226.18,-158,28824034
14259202,shiumai_kun,18452.3,17224.86,-25,28824034
9919550,yukina meng,18419.9,17216.36,-196,28824034
18546367,Mango0307,18329,17200.08,357,28824034
12055954,sir aelay,17565.3,17199.27,1400,28824034
12386417,GreenTeaz-,18438.9,17196.95,-178,28824034
36782749,AAAwangge,13717.5,17196.23,437,28824036
23890527,[Crz]ChenXi,17751.4,17179.97,305,28824034
11765280,lunarcoffee,18369.7,17160.16,-753,28824034
2573716,Akayro,17958.1,17153.57,924,28824034
16419138,newneww,18297,17139.83,163,28824034
13967954,Watch01,18291,17134.88,-161,28824034
9697642,shanakiss,18318.9,17116.27,165,28824034
10344857,Naaaad,17728.1,17113.85,1422,28824034
28917477,10086kfry,18217.9,17058.12,-1,28824034
24140109,- Kopi -,18245.5,17050.77,74,28824034
8021339,Mi-a,18229.8,17039.98,132,28824034
11188249,Plutes,18326.9,17032.84,-419,28824034
29606773,Shenzouz,17583.8,17024.13,493,28824034
10622472,Sprrumnk Lokii,18181.3,17023.43,-535,28824034
13538354,InsCharteux,17000.2,17005.79,194,28824034
14703345,Mito Van,18157,16985.70,-45,28824034
13018117,josiaxarg,18037.3,16943.91,-153,28824034
11636434,Jeersy,17636.8,16938.64,1229,28824034
7014697,Estonians,17874.5,16931.30,1501,28824034
11829623,[ -Asriel- ],17837.3,16911.32,227,28824034
13847712,DannyXLee,16881.5,16885.88,195,28824034
17106738,Kraehe,18109,16883.46,-460,28824034
7457801,Nagareboshi,17046.6,16879.44,2662,28824034
30254673,Dualof4Kand7K,18035.2,16857.16,-1180,28824034
12452291,Krn_,18013.4,16851.92,-166,28824034
10696707,Greedom,18002.5,16841.97,-10,28824034
24880938,[GB]hej_067,17578.2,16840.26,1099,28824034
23259732,saladpoo,18044.8,16836.48,-247,28824034
2570019,PhobosX,17659.1,16806.93,-170,28824034
10888689,[LS]Gavin,18096,16785.45,-1017,28824034
4194612,YUKI -,17826.3,16777.11,-169,28824034
437945,KenZ,17610.8,16767.30,903,28824034
20809032,zec,17784.8,16759.50,-478,28824034
13601876,Orost,18004.5,16758.27,-1011,28824034
17640814,fishbone2445,17822.2,16742.75,-6,28824034
10125072,U1d,17198.9,16738.14,1659,28824034
18350349,samyangramyun,16981.8,16721.30,883,28824034
13190286,EXSpins,17853.4,16693.63,-629,28824034
26228192,SUNec4_,17851.1,16692.12,-419,28824034
23779738,NamelessFanatic,17600.4,16669.21,-1027,28824034
33740116,SnowFlake7,17454.1,16657.67,-178,28824034
7296731,wonder6974,17807.6,16643.24,300,28824034
9049282,[RUE]Clamati,17332.2,16641.87,1393,28824034
25379972,acienator,17804,16626.01,-205,28824034
18142679,aceqwer370,17758.7,16625.24,-109,28824034
4952941,Gamer97,17670.9,16621.88,940,28824034
21707228,Eserack,17364.2,16612.29,51,28824034
31454909,020101,17725.5,16602.62,517,28824034
10001325,Krokodil,17815.8,16600.86,-198,28824034
8039923,Load,17396.1,16598.49,91,28824034
13385865,Reyi,17313.3,16588.10,180,28824034
7222674,Laply,17716.2,16557.89,169,28824034
4790958,MadBricktree,17710.4,16556.43,247,28824034
28966853,DOWNLOLDACOUNT,17776.4,16533.56,-1049,28824034
32253035,Mikomushiro,16340.8,16522.39,-1179,28824034
23091125,AdamYuan,17647.3,16521.88,45,28824034
7288913,_LASH,17421.8,16502.08,1102,28824034
8748747,tartbtw,17619.3,16475.19,-594,28824034
8291500,Seiren Shikino,17290.5,16448.73,908,28824034
18027748,Yunoyunoyuno,17583.9,16436.85,473,28824034
2416409,2rrrr,17598.7,16435.72,187,28824034
20834952,dks9o,17123.2,16427.55,947,28824034
8911771,Ascelice,17571.3,16426.83,91,28824034
13167794,ez2ac_JJO,16521,16423.88,2704,28824034
11270477,Schopfer,17407,16418.59,1677,28824034
7156052,[HaRu],17552.3,16401.66,27,28824034
8901267,fer789,17472.2,16397.31,680,28824034
11956607,Adogg145,17189.9,16394.70,821,28824034
3525251,b1k4zo,17128,16387.92,934,28824034
3166596,Wewoj,17471.3,16363.57,504,28824034
12101157,nickulott,17409.9,16346.91,172,28824034
16420817,PrameeZA000,16895.2,16299.46,1302,28824034
427355,KafuuChino,16219.2,16286.00,3169,28824034
4258495,[bouncyball],17457.6,16281.25,-164,28824034
8369893,soulseason,16118.5,16220.70,3657,28824034
7746837,TsukiyukiMiyako,16958.2,16214.86,1012,28824034
10229867,hr601432,16064,16183.25,3916,28824035
10236326,YeonHong187,17391.8,16179.22,-482,28824034
10613612,Merhaf,17376.3,16172.97,-261,28824034
25426411,Focoo,16384.7,16138.50,-1250,28824034
18270641,[LS]Shark,17259.2,16129.18,360,28824034
34205111,AlekRenexA,17063.3,16098.15,-209,28824034
28917056,ToukiM,17277.8,16094.74,-29,28824034
12452131,gaesol,17441.9,16093.53,-661,28824034
8856244,erased self,17236.6,16091.61,-268,28824034
9702339,2352961378,17111.1,16069.30,628,28824034
21114236,clonedroid,17392.9,16064.48,-840,28824034
16297375,_Hitori_,17216.4,16054.61,31,28824034
26856985,SoftC418,17164.1,16039.33,-11,28824034
14335907,denzeljr,17131.8,16033.80,-1052,28824034
12006280,Yunabi,17154.7,16024.30,172,28824034
17303433,pboo2424,16960.8,16011.24,-1034,28824034
14144601,tweety0907,16950.3,16007.69,1022,28824034
13450837,shadowkun-,17054.1,16006.08,425,28824034
18766595,PetrGrfn,17257.3,15988.36,-382,28824034
6264519,Milla[Monkey],17104.3,15978.26,40,28824034
32379983,Idontknowwhathi,16224.8,15974.47,504,28824034
277044,Entozer,16551.6,15968.78,1989,28824034
13471840,Fubuki fan,16650.4,15961.25,367,28824034
12046267,--Pavin--,16987,15953.62,-516,28824034
24851743,- ElGrincho -,17238.4,15923.64,-1122,28824034
26140861,Scitra,16531.3,15903.22,1028,28824034
13656264,palmEuEi,17036.7,15895.77,-663,28824034
8491893,Jingburger_fan,16987.9,15886.30,178,28824034
8581031,Poca,17261.7,15871.29,-1156,28824034
2225008,Skalim,16262.3,15867.14,2144,28824034
18309106,adihza,16495.3,15815.45,687,28824034
7509879,Esc,16889.8,15794.38,433,28824034
33801604,Fuyuneel,16368.5,15779.03,239,28824034
2427023,-Homura-,16826.2,15765.25,517,28824034
6694908,X_Devil,16904.7,15755.09,-439,28824034
10817494,[Crz]Nickname,16358.9,15748.82,588,28824034
6857841,timebuka,16077.6,15741.86,1474,28824034
31491582,TwitterDash,16858.6,15741.39,-579,28824034
3667577,NiAs-,16764.9,15739.13,573,28824034
18043326,Joki_,16954.3,15736.97,-430,28824034
10745260,jhleetgirl,17091.2,15723.24,-1015,28824034
24057093,hisa_knowledge,16821.5,15722.01,-354,28824034
23244116,Manuel-san_UWU,16868.3,15688.75,-557,28824034
6556530,9eater,15807,15680.39,838,28824035
14066511,nyasunfanboy,16508.5,15668.13,-199,28824034
20040607,[GS]hina,16776.7,15666.19,-316,28824034
7673299,nadavv,16783.9,15655.10,213,28824034
11734610,Nepijin,16530.7,15655.02,126,28824034
18867523,flowerful,16341.5,15648.18,39,28824034
17907690,hnthnthnt,16742.2,15647.90,3,28824034
7160872,20XX,16717.9,15642.11,-626,28824034
11544638,Anecdote,16817.5,15634.97,-565,28824034
20834055,_yea,16625.9,15632.79,-312,28824034
5350761,Whirst,16322.1,15625.00,777,28824034
5818319,masaya,16365.2,15601.32,1190,28824034
24457999,shychu,15998,15586.39,1203,28824035
34209594,efewfa,16307.5,15586.06,971,28824034
2160513,Kanosy,16545.6,15582.09,1022,28824034
22157047,-Z_Z-,16438.1,15578.00,-848,28824034
2039089,arcwinolivirus,16134.8,15567.64,1204,28824034
13431947,Jerem[Monkey],16694.8,15564.38,-357,28824034
4961595,Majesty,16661.7,15550.36,-93,28824034
12345357,seokseki,15639.7,15550.17,2517,28824035
24075447,Rei_Insana300,16893.4,15542.16,-967,28824034
10809497,NunotabaShinobu,16684.1,15540.66,-628,28824034
903155,Transcendence,14826.9,15536.27,948,28824035
3603342,SDMseven,15956.1,15534.94,1126,28824035
11107867,AKlevenseven,15801,15533.68,914,28824035
3279570,Terni,16682.3,15533.35,139,28824034
11313227,Quotient,16245.7,15517.44,758,28824034
7266339,-Melon,16643.4,15501.65,56,28824034
12115437,Future Kimi,16547.6,15499.45,136,28824034
2970030,Windchopped,15400.4,15491.81,3579,28824035
13280546,Ra-alt,16631.3,15490.21,-110,28824034
7590835,jhlee0I33,16531.7,15484.17,121,28824034
11388710,mo_Gwa,16626,15483.00,-207,28824034
11659956,gary061014,16496.3,15463.91,388,28824034
11817838,TristanJacob11,16134,15456.58,13,28824034
13878539,ERA Veryi,16201.3,15452.18,277,28824034
17308009,Hello_Son,16087.8,15438.21,857,28824034
1530308,Zei-,16365.4,15425.89,1014,28824034
7233032,paprotkaaaa,16591.8,15415.48,-935,28824034
7216115,Rantte,16447.6,15392.80,172,28824034
7286896,RevVoJH,16256.7,15377.75,1171,28824034
7918550,candybin,16432,15371.36,100,28824034
33328421,Koyu_,16387.5,15369.92,-1199,28824034
18278945,PocaFangirl,16182.9,15348.35,215,28824034
3360737,Jinjin,16431.8,15348.26,387,28824034
11566799,Shepped,16386,15342.00,328,28824034
14039549,Bei,15478.2,15333.33,1014,28824035
29982924,Sykodonk,15543.2,15303.06,520,28824035
2449200,AncuL,16354,15286.59,168,28824034
30279494,Demersio,16397.8,15270.86,-229,28824034
7081179,Tevim,16369.1,15263.91,-139,28824034
8933873,niv119,16174.4,15252.77,878,28824034
9427822,Daytime-,15823.3,15239.28,1396,28824035
1654221,Hudonom,15407.6,15236.72,2662,28824035
23783415,pipisugar,16151,15220.41,316,28824034
6444766,DeepBlueSky,16348.7,15218.67,377,28824034
11885200,DaKub,15883.5,15204.07,1079,28824035
16696389,spizman,16080,15199.48,415,28824034
9188975,mae0149,15567.9,15191.05,1524,28824035
11585213,Manipstire,16001.8,15190.82,161,28824035
6605301,sagerao,16227.6,15180.75,-950,28824034
5001658,Fritte,16268.2,15173.23,-50,28824034
36236054,dduzi0107,16119.2,15166.80,-53,28824034
2820075,gosy777,16238.5,15161.97,134,28824034
6209713,_Kobii,16236.4,15158.10,-86,28824034
9267793,polyesterphile,16197.1,15152.87,949,28824034
29721533,ICDYO,16278.3,15143.25,-458,28824034
10465260,yahweh,15786.9,15126.79,1204,28824035
4084853,xxxxxx2800,16496.4,15110.40,-1315,28824034
11144363,-[Ulazis]-,15781,15108.63,-1066,28824035
18724987,[TC]Shupogaki,16431.2,15101.09,-1277,28824034
3608278,yuruyuridaisuki,15914.3,15091.08,990,28824035
8271308,Lung_P,16194,15088.54,-195,28824034
27657112,Randumbs,16072.6,15081.25,-1091,28824035
4702061,Dominance-,16128.6,15076.38,169,28824034
27552902,[GB]ParasolTree,15806.3,15071.32,817,28824035
16997201,[ DominicieL ],15462.7,15070.68,191,28824035
13170913,m1n530k,16156.9,15058.59,57,28824034
7794488,Reshiram,15601.5,15053.20,1012,28824035
28098890,parponger,15712.2,15040.53,376,28824035
9781014,miwiki,15847.3,15034.20,-258,28824035
13151924,LuluM,16138.6,15028.39,444,28824034
23833514,blue reimu,16073.8,15017.93,156,28824034
5990313,Geon_,16091.1,15017.51,36,28824034
10333739,[Crz]sunnyxxy,16322.6,15017.25,-639,28824034
16427395,ZilverX15,15893.4,15016.03,-1105,28824035
4773855,Maffe,16029.4,15008.99,274,28824035
9557847,hisaella,16057.5,15006.33,241,28824035
16870002,sukidayo-,16249.7,14983.71,-910,28824034
16277321,[GB]nyasun,15768.4,14982.39,228,28824035
10036005,-Oni-Chan-,16227.9,14979.49,-904,28824034
10340462,Endroma,16095.9,14964.68,-349,28824034
21682880,Pokedogga,15908.4,14950.29,-413,28824035
16192531,origamibest,15875.6,14941.10,-1122,28824035
4544555,Opean,15892.1,14914.13,596,28824035
15447708,Burgundy,16025.6,14912.85,-152,28824035
105511,turtlewing,15891.2,14907.01,813,28824035
10027302,Cyaewin,16273.5,14905.63,-1150,28824034
3037469,Niks,15626.6,14902.34,1340,28824035
2653437,robby250,15576.2,14898.80,-347,28824035
25588443,Nikoro,15824.4,14894.04,-430,28824035
8884753,susher,15956.7,14889.73,89,28824035
13572493,Stoom,15865.8,14889.51,131,28824035
8610776,Lelloq,15998.5,14887.25,-119,28824035
6423914,quailty,15898.5,14851.28,-23,28824035
8468203,[GB]King Fish,15962.6,14838.05,-171,28824035
12169989,prin1209,15553.9,14837.13,812,28824035
24465399,nayeonyny,16171.8,14823.10,-1374,28824034
25850141,Raon2007,16131.5,14818.37,-1206,28824034
17115114,ATP Koshepen,15580.5,14811.49,-198,28824035
10085090,Carpihat,15963,14787.82,-1194,28824035
36370211,LivCat,14387.6,14787.79,1834,28824035
31023928,ysh0212,15792.9,14767.21,354,28824035
26690747,manwelcchii,15491.6,14760.82,-58,28824035
18667176,_eternal,15456.4,14760.01,76,28824035
18483399,CaptainLan,15502.1,14759.52,-408,28824035
3946113,idqoos123,15819.5,14758.39,60,28824035
4372604,-Squishy,15092.4,14755.56,2092,28824035
14931745,[LS]Icetify,15672.6,14753.71,-282,28824035
18121419,lyvet,15476.3,14748.37,1228,28824035
14880391,BanDalGom1,15610.2,14738.98,191,28824035
16837177,CappK,15127.8,14738.79,938,28824035
13545528,xShyzDy,15634.4,14713.32,-773,28824035
7945868,SnowScent,15103.9,14712.89,885,28824035
24776314,Plana_,15483.2,14708.94,730,28824035
8332881,Minnoz,15788.2,14698.05,-210,28824035
9502281,- Xiaoluoli -,15936.7,14689.72,-1222,28824035
15079888,Selestia,14771.3,14648.06,535,28824035
14864232,SlimeT,15588.1,14646.08,45,28824035
8049216,Dotory,15871.1,14640.76,-1232,28824035
7968696,CurlMike,15711.3,14638.62,-40,28824035
18042127,[Crz]IsxI,15847.2,14633.62,-1451,28824035
26820084,- AteF -,15789.8,14629.41,-474,28824035
8039789,KalkaiFanboy,15748.4,14627.36,-262,28824035
31146692,Na2303,15137.4,14618.77,-575,28824035
36751915,YuuKov,11577.1,14616.30,1223,28824040
8725215,avaah,15642.7,14613.60,298,28824035
12418891,rkswl,15693.6,14606.38,-468,28824035
17721427,Wang Jian,15694.4,14603.03,-819,28824035
10353340,chimameee,15662.9,14561.88,-256,28824035
15806513,jkzu123,14937.4,14554.62,1581,28824035
12197593,Cattlea,15676.5,14554.41,-169,28824035
4726691,Yamakazi,15548.1,14551.57,422,28824035
12431407,kang999,15201.8,14548.70,1484,28824035
15482579,SJIS Cat,15417.5,14541.77,530,28824035
8369409,[Crz]Rachel,15473.8,14532.81,-77,28824035
15391485,hsod,15293,14525.26,362,28824035
34344384,Nikorofanboy,15316.8,14513.69,-229,28824035
9760824,7777,14622.4,14502.95,2932,28824035
17036965,PouSlayer,15273.9,14497.46,565,28824035
25558684,[Crz]XiaoJun,15210.4,14479.07,37,28824035
10242770,LelPop,14836.5,14472.64,2181,28824035
32959401,Harpy-,15133.5,14470.46,-389,28824035
12689667,[Albert],15176.8,14469.44,578,28824035
7771572,-K i r e i-,15401.6,14466.03,102,28824035
9504954,SmeadollsBoy,15576.8,14464.19,109,28824035
6864656,JDS20,15275.6,14463.15,-42,28824035
12346181,0133,14585.1,14457.74,2856,28824035
18566390,Nubbo123,14942.5,14456.41,1203,28824035
11624923,Dukitan,15506.5,14441.86,-179,28824035
23501956,f4fgoodgirlasmr,15262.3,14441.49,-80,28824035
31743951,Lattekun_,15131.7,14439.51,445,28824035
30885120,Real-1zE,15535.7,14431.89,-944,28824035
19686164,Seroni,15240.1,14427.85,378,28824035
6764101,Greatvictory,15144.4,14423.47,1732,28824035
13359872,[MY] Ril,15466.1,14421.21,-383,28824035
16711124,AlexxiTo,15240.7,14402.31,-85,28824035
18478864,Saugage,15449.2,14395.38,81,28824035
23392961,Darkhechiser,15188.9,14393.18,228,28824035
16124906,Vincus,15539.8,14391.53,-570,28824035
15098503,yoke mao,15224,14390.52,124,28824035
13631923,_Yukm,14496.5,14389.61,-368,28824035
4760676,Lyuna,15135.1,14389.58,1107,28824035
19141228,malza,15306.2,14383.66,-287,28824035
10133496,Lenxis_,15353.7,14383.30,867,28824035
30034604,Ai-Ryz,15318.5,14376.38,868,28824035
24026784,achii77,15168.2,14368.22,69,28824035
18496063,tastydumpl1ng,15408,14364.69,105,28824035
34723839,AW2724HF,15220.6,14338.07,321,28824035
31519818,[Crz]anfish1013,14650.8,14332.84,-117,28824035
31138498,debuti,15090.3,14332.40,384,28824035
27419503,[quietly],15008.7,14332.03,-14,28824035
6392061,Pengdoll,14407.2,14330.74,3090,28824035
14009758,TriDoanGaming,15210.7,14327.47,-58,28824035
13929448,oscarcx,15369.4,14322.64,-136,28824035
27301297,SunnyJ,14145.9,14319.24,2248,28824036
33843283,XK2009,15287.3,14317.73,649,28824035
28785997,snow_knight,15078.9,14300.49,712,28824035
15807199,TheSandCastle,15610.2,14282.35,-1349,28824035
3072921,Callionet,15197.1,14280.01,457,28824035
29024004,Meatloaf,14892.7,14279.61,394,28824035
4998501,xNett,15299.1,14242.05,75,28824035
13155751,ItzSoulGD,15209.4,14231.11,-251,28824035
18756838,SHABEST,15293.4,14225.67,-255,28824035
1488878,costle,15119.3,14222.37,29,28824035
16505281,Buschan,15019.2,14209.37,62,28824035
25586931,yran,14922.5,14200.48,157,28824035
